,Initial index,index in word-specific sheet,mass_rand,Text ID,Journal ,Context before,lemma,token,Context after,Sense,Object,unit,Singular/Plural,Construction ( need to think how I'll phrase this),Notable phrases,Preceded,Followed,Topic,commentary,Tagged context before,Tagged query item,Tagged context after,author,author-abbr,Author Frequency,title,tokens,type,year,URL,Matchbegin corpus position,Matchend corpus position
174,3965,1437,0.036043512,108411,transactions ,MW+. . j.2}-r^aEE(8os M ' and I ' standing for the mass and moment of inertia respectively of the whole,mass,mass,"composed of the fluid stratum and solid spheroid . This becomes , on developing r , Ml a2 and making",N,GEO,None,S,DP NP,,JJ,VVN,GEOLOGY,EARTH SO GEOLOGY??,MW+._NP ._SENT j.2}-r^aEE(8os_NP M_NP '_'' and_CC I_PP '_POS standing_NN for_IN the_DT mass_NN and_CC moment_NN of_IN inertia_NN respectively_RB of_IN the_DT whole_JJ,mass_NN,"composed_VVN of_IN the_DT fluid_JJ stratum_NN and_CC solid_JJ spheroid_NN ._SENT This_DT becomes_VVZ ,_, on_IN developing_VVG r_NN ,_, Ml_NP a2_NN and_CC making_VVG",Henry Hennessy,H.Hennessy,108,Researches in Terrestrial Physics. Part II,17591,fla,1851,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=3964,22321144,22321144.0
175,12246,3998,0.036346155,rsta_1889_0001,rsta,"in round nunnbers . But the Earth 's mass is grammes , and therefore the meteorites are onetwentieth of the",mass,mass,"of the Earth . It follows , therefore , that , with such small masses as those with which the",M,S,None,S,NP 'of',,DT,DT,ASTRONOMY,,"in_IN round_NN nunnbers_NNS ._SENT But_CC the_DT Earth_NN 's_POS mass_NN is_VBZ grammes_NNS ,_, and_CC therefore_RB the_DT meteorites_NNS are_VBP onetwentieth_JJ of_IN the_DT",mass_NN,"of_IN the_DT Earth_NN ._SENT It_PP follows_VVZ ,_, therefore_RB ,_, that_IN ,_, with_IN such_JJ small_JJ masses_NNS as_IN those_DT with_IN which_WDT the_DT","G. H. Darwin, LL. D., F. R. S.",G.H.Darwin,152,"I. On the mechanical conditions of a swarm of meteorites, and on theories of cosmogony.",22436,article,1889,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=12245,47865583,47865583.0
176,18553,4706,0.036925591,rsta_1918_0001,rsta,"also calculnted . by the method of S19 of the present paper , and found FIGURE OF EQUILIBRIUM OF ROTATING",mass,mass,OF LIQUID . It follows that the moment of momentum is give by . Thus so that the moment of,N,F,None,S,NP 'of',MASS OF LIQUID,VVG,IN,PHYSICS,,"also_RB calculnted_VVN ._SENT by_IN the_DT method_NN of_IN S19_NP of_IN the_DT present_JJ paper_NN ,_, and_CC found_VVD FIGURE_NN OF_IN EQUILIBRIUM_NN OF_IN ROTATING_VVG",MASS_NN,OF_IN LIQUID_NN ._SENT It_PP follows_VVZ that_IN the_DT moment_NN of_IN momentum_NN is_VBZ give_VV by_IN ._SENT Thus_RB so_RB that_IN the_DT moment_NN of_IN,"J. H. Jeans, M. A., F. R. S.",J.H.Jeans,326,I. On the instability of the pear-shaped figure of equilibrium of a rotating mass of liquid.,8302,article,1918,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=18552,76752438,76752438.0
177,4907,1826,0.037628381,108580,transactions ,"when the ship 's head is N.E. , S.E. , S.W. or N.W. 79 For the same ship , the",mass,mass,"of unmagnetized iron , if adjusted at one port , will produce its due effect at all parts of the",N,MAT,None,S,DP NP,,DT,IN,ENGINEERING,,"when_WRB the_DT ship_NN 's_POS head_NN is_VBZ N.E._NP ,_, S.E._NP ,_, S.W._NP or_CC N.W._NP 79_CD For_IN the_DT same_JJ ship_NN ,_, the_DT",mass_NN,"of_IN unmagnetized_JJ iron_NN ,_, if_IN adjusted_VVN at_IN one_CD port_NN ,_, will_MD produce_VV its_PP$ due_JJ effect_NN at_IN all_DT parts_NNS of_IN the_DT",G. B. Airy,G.B.Airy,114,"Discussion of the Observed Deviations of the Compass in Several Ships, Wood-Built and Iron-Built: With a General Table for Facilitating the Examination of Compass-Deviations",10810,fla,1856,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=4906,23916679,23916679.0
178,1963,363,0.037884269,107707,transactions ,contrary to the just principles of the equilibrium of a fluid mass . The level surfaces of a homogeneous fluid,mass,mass,"in equilibrio , are determined without ambiguity by varying the arbitrary constant of the general equation . And as there",N,F,None,S,DP NP,FLUID MASS,JJ,IN,PHYSICS,,contrary_JJ to_TO the_DT just_JJ principles_NNS of_IN the_DT equilibrium_NN of_IN a_DT fluid_JJ mass_NN ._SENT The_DT level_NN surfaces_VVZ of_IN a_DT homogeneous_JJ fluid_JJ,mass_NN,"in_IN equilibrio_NN ,_, are_VBP determined_VVN without_IN ambiguity_NN by_IN varying_VVG the_DT arbitrary_JJ constant_JJ of_IN the_DT general_JJ equation_NN ._SENT And_CC as_IN there_EX",James Ivory,J.Ivory,365,On the Figure Requisite to Maintain the Equilibrium of a Homogeneous Fluid Mass That Revolves Upon an Axis,19881,fla,1824,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=1962,15930092,15930092.0
179,3584,1226,0.038015323,108465,transactions ,that magnetic force will give a more important indication in relation to the essential and real crystalline structure of the,mass,mass,than its form can do . 2479 . I have already stated that the magnecrystallic force does not manifest itself,N,MAT,None,S,DP NP,,DT,IN,PHYSICS,,that_IN magnetic_JJ force_NN will_MD give_VV a_DT more_RBR important_JJ indication_NN in_IN relation_NN to_TO the_DT essential_JJ and_CC real_JJ crystalline_JJ structure_NN of_IN the_DT,mass_NN,than_IN its_PP$ form_NN can_MD do_VV ._SENT 2479_CD ._SENT I_PP have_VHP already_RB stated_VVN that_IN the_DT magnecrystallic_JJ force_NN does_VVZ not_RB manifest_VVP itself_PP,Michael Faraday,M.Faraday,346,The Bakerian Lecture: Experimental Researches in Electricity. Twenty-Second Series,10448,fla,1849,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=3583,21210860,21210860.0
180,18549,4702,0.03805646,rsta_1918_0001,rsta,vol. I the of the third of titics ition oumbers giveIl origiunlly for the FIGURE OF EQUILIBRIUM OF A ROTATING,mass,mass,"OF LIQUID . The moment of inertia of the pear-shaped out the axis of rotation , say , will be",N,F,None,S,NP 'of',,VVG,IN,PHYSICS,"repeat, 2 headings from same thing, wouldn't use ",vol._VVZ I_PP the_DT of_IN the_DT third_JJ of_IN titics_NN ition_NN oumbers_NNS giveIl_NN origiunlly_RB for_IN the_DT FIGURE_NN OF_IN EQUILIBRIUM_NN OF_IN A_DT ROTATING_VVG,MASS_NN,"OF_IN LIQUID_NN ._SENT The_DT moment_NN of_IN inertia_NN of_IN the_DT pear-shaped_JJ out_IN the_DT axis_NN of_IN rotation_NN ,_, say_VVP ,_, will_MD be_VB","J. H. Jeans, M. A., F. R. S.",J.H.Jeans,326,I. On the instability of the pear-shaped figure of equilibrium of a rotating mass of liquid.,8302,article,1918,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=18548,76751430,76751430.0
181,17789,4603,0.038452277,rsta_1914_0011,rsta,"39 ) and when , the value of ( cf. S4 ) . Thus our equations would make the spheroidal",mass,mass,"of incompressible fluid first become unstable when , but these equations have only been obtained on the supposition that is",N,F,None,S,NP 'of',MASS OF FLUID ,JJ,IN,ASTRONOMY,,"39_CD )_) and_CC when_WRB ,_, the_DT value_NN of_IN (_( cf._NP S4_NP )_) ._SENT Thus_RB our_PP$ equations_NNS would_MD make_VV the_DT spheroidal_JJ",mass_NN,"of_IN incompressible_JJ fluid_NN first_RB become_VVN unstable_JJ when_WRB ,_, but_CC these_DT equations_NNS have_VHP only_RB been_VBN obtained_VVN on_IN the_DT supposition_NN that_WDT is_VBZ","J. H. Jeans, M. A., F. R. S.",J.H.Jeans,326,XI. Gravitational instability and the nebular hypothesis.,10009,article,1914,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=17788,73778778,73778778.0
182,4548,1607,0.038842053,108509,transactions ,"equatorial , and , consequently , the fibre axial . For some time I referred the axial setting of the",mass,mass,", in the centre of the field , to the directive action of the fibre , though , knowing the",N,MAT,None,S,DP NP,,DT,IN,PHYSICS,,"equatorial_NN ,_, and_CC ,_, consequently_RB ,_, the_DT fibre_NN axial_JJ ._SENT For_IN some_DT time_NN I_PP referred_VVD the_DT axial_JJ setting_NN of_IN the_DT",mass_NN,",_, in_IN the_DT centre_NN of_IN the_DT field_NN ,_, to_TO the_DT directive_NN action_NN of_IN the_DT fibre_NN ,_, though_RB ,_, knowing_VVG the_DT",John Tyndall,J.Tyndall,270,"The Bakerian Lecture:--On the Nature of the Force by Which Bodies Are Repelled from the Poles of a Magnet; to Which is Prefixed, an Account of Some Experiments on Molecular Influences",26358,fla,1855,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=4547,23454412,23454412.0
183,7161,2671,0.038900195,112475,transactions ,"and sal-ammoniac were removed , and dried . It had then the appearance of a dull , black , amorphous",mass,mass,", which yielded a brownish-black powder , strongly resembling some of the products of decomposition of indican . When heated",N,BIO,None,S,DP NP,,JJ,WDT,BIOLOGY,,"and_CC sal-ammoniac_NN were_VBD removed_VVN ,_, and_CC dried_VVD ._SENT It_PP had_VHD then_RB the_DT appearance_NN of_IN a_DT dull_JJ ,_, black_JJ ,_, amorphous_JJ",mass_NN,",_, which_WDT yielded_VVD a_DT brownish-black_JJ powder_NN ,_, strongly_RB resembling_VVG some_DT of_IN the_DT products_NNS of_IN decomposition_NN of_IN indican_NN ._SENT When_WRB heated_VVN",Edward Schunck,E.Schunck,117,On the Colouring and Extractive Matters of Urine.--Part. I,27787,fla,1867,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=7160,30118169,30118169.0
184,9417,3282,0.03901771,rstl_1877_0007,rstl,are merely remnants of the cells of the perisperm . At one point near the centre of the seed a,mass,mass,of these cells is aggregated into a dark-coloured mass . Towards the lower part of the seed we only see,N,BIO,None,S,NP 'of',,DT,IN,BIOLOGY,,are_VBP merely_RB remnants_NNS of_IN the_DT cells_NNS of_IN the_DT perisperm_NN ._SENT At_IN one_CD point_NN near_IN the_DT centre_NN of_IN the_DT seed_NN a_DT,mass_NN,of_IN these_DT cells_NNS is_VBZ aggregated_VVN into_IN a_DT dark-coloured_JJ mass_NN ._SENT Towards_IN the_DT lower_JJR part_NN of_IN the_DT seed_NN we_PP only_RB see_VVP,"W. C. Williamson, F. R. S.",W.C.Williamson,174,VII. On the organization of the fossil plants of the coal-measures.\#x2015;Part VIII. Ferns (continued) and gymnospermous stems and seeds.,36765,article,1877,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=9416,37142074,37142074.0
185,5874,2192,0.039148749,111940,transactions ,"vinyl is formed in this operation , only traces of gas being evolved on opening the digestion-tubes . The crystalline",mass,mass,"which remains on evaporating the product of the reaction to dryness , is a mixture of six , and occasionally",N,C,None,S,DP NP,,JJ,WDT,CHEMISTRY,,"vinyl_NN is_VBZ formed_VVN in_IN this_DT operation_NN ,_, only_RB traces_NNS of_IN gas_NN being_VBG evolved_VVN on_IN opening_VVG the_DT digestion-tubes_NNS ._SENT The_DT crystalline_JJ",mass_NN,"which_WDT remains_VVZ on_IN evaporating_VVG the_DT product_NN of_IN the_DT reaction_NN to_TO dryness_NN ,_, is_VBZ a_DT mixture_NN of_IN six_CD ,_, and_CC occasionally_RB",A. W. Hofmann,A.W.Hofmann,149,Notes of Researches on the Poly-Ammonias.--No. XVIII. Tetrammonium-Compounds,2124,fla,1860,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=5873,26236275,26236275.0
186,7563,2779,0.03956269,112779,transactions ,"be detected by starch-paste , the solution filtered from the sulphur , and poured into water , solidifies to a",mass,mass,"of white interlaced needles , which can readily be freed from adhering hydriodic acid by washing with cold water .",N,C,None,S,NP 'of',,DT,IN,CHEMISTRY,,"be_VB detected_VVN by_IN starch-paste_NN ,_, the_DT solution_NN filtered_VVN from_IN the_DT sulphur_NN ,_, and_CC poured_VVD into_IN water_NN ,_, solidifies_VVZ to_TO a_DT",mass_NN,"of_IN white_JJ interlaced_VVN needles_NNS ,_, which_WDT can_MD readily_RB be_VB freed_VVN from_IN adhering_VVG hydriodic_JJ acid_NN by_IN washing_VVG with_IN cold_JJ water_NN ._SENT",A. W. Hofmann,A.W.Hofmann,149,Contributions towards the History of Thiobenzamide,1711,fla,1869,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=7562,31566626,31566626.0
187,3454,1153,0.040088563,108314,transactions ,gentler play of forces . The following facts appear to me quite conclusive as to the manner in which a,mass,mass,"partially solidified , yet moving as a fluid , is torn up by the interior forces which act upon it",N,GEO,None,S,DP NP,,DT,RB,GEOLOGY,,gentler_JJR play_NN of_IN forces_NNS ._SENT The_DT following_VVG facts_NNS appear_VVP to_TO me_PP quite_RB conclusive_JJ as_RB to_TO the_DT manner_NN in_IN which_WDT a_DT,mass_NN,"partially_RB solidified_VVD ,_, yet_RB moving_VVG as_IN a_DT fluid_NN ,_, is_VBZ torn_VVN up_RP by_IN the_DT interior_JJ forces_NNS which_WDT act_VVP upon_IN it_PP",James D. Forbes,J.D.Forbes,178,"Illustrations of the Viscous Theory of Glacier Motion. Part I. Containing Experiments on the Flow of Plastic Bodies, and Observations on the Phenomena of Lava Streams",7329,fla,1846,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=3453,20768649,20768649.0
188,12297,4049,0.040563072,rsta_1889_0001,rsta,"equal to their mean . Hence , the previous numerical results for uniform size applicable to non-uniform meteorites of mean",mass,mass,"about a third greater than the uniform mass ; for example , the results for uniform meteorites of tonnes apply",M,S,None,S,DP NP,,JJ,IN,ASTRONOMY,,"equal_JJ to_TO their_PP$ mean_NN ._SENT Hence_RB ,_, the_DT previous_JJ numerical_JJ results_NNS for_IN uniform_JJ size_NN applicable_JJ to_TO non-uniform_JJ meteorites_NNS of_IN mean_JJ",mass_NN,"about_IN a_DT third_JJ greater_JJR than_IN the_DT uniform_JJ mass_NN ;_: for_IN example_NN ,_, the_DT results_NNS for_IN uniform_JJ meteorites_NNS of_IN tonnes_NNS apply_VVP","G. H. Darwin, LL. D., F. R. S.",G.H.Darwin,152,"I. On the mechanical conditions of a swarm of meteorites, and on theories of cosmogony.",22436,article,1889,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=12296,47877970,47877970.0
189,6678,2539,0.040635599,108811,transactions ,X 40 . Fig. 7 . The ganglion cell marked a in Fig. 6 . X 700 diameters . The,mass,mass,"is undergoing division , and from it a number of separate cells like the groups in Fig. 6 would result",N,BIO,None,S,DP NP,,DT,VBZ,BIOLOGY,,X_SYM 40_CD ._SENT Fig._NN 7_CD ._SENT The_DT ganglion_NN cell_NN marked_VVD a_DT in_IN Fig._NN 6_CD ._SENT X_SYM 700_CD diameters_NNS ._SENT The_DT,mass_NN,"is_VBZ undergoing_VVG division_NN ,_, and_CC from_IN it_PP a_DT number_NN of_IN separate_JJ cells_NNS like_IN the_DT groups_NNS in_IN Fig._NN 6_CD would_MD result_VV",Lionel S. Beale,L.S.Beale,125,"On the Structure and Formation of the So-Called Apolar, Unipolar, and Bipolar Nerve-Cells of the Frog",19709,fla,1863,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=6677,28358705,28358705.0
190,8470,3095,0.040652488,rstl_1873_0011,rstl,"thick : this thickness is due to the appearance of a large .double vascular bundle , surrounded by a considerable",mass,mass,"of parenchyma , which is lodged in the substance of the prosenchymatous layer . Two of the vertical prosenchymatous laminae",N,BIO,None,S,NP 'of',,JJ,IN,BIOLOGY,,"thick_JJ :_: this_DT thickness_NN is_VBZ due_JJ to_TO the_DT appearance_NN of_IN a_DT large_JJ .double_NN vascular_JJ bundle_NN ,_, surrounded_VVN by_IN a_DT considerable_JJ",mass_NN,"of_IN parenchyma_NN ,_, which_WDT is_VBZ lodged_VVN in_IN the_DT substance_NN of_IN the_DT prosenchymatous_JJ layer_NN ._SENT Two_CD of_IN the_DT vertical_JJ prosenchymatous_JJ laminae_NNS","W. C. Williamson, F. R. S.",W.C.Williamson,174,"X. On the organization of the fossil plants of the coal-measures. \#x2014; Part IV. Dictyoxlon, lyginodendron, and heterangium.",20165,article,1873,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=8469,34428188,34428188.0
191,6009,2210,0.040717627,108733,transactions ,between these kinds of matter is that subsisting between the material of a mineral and the material of an organized,mass,mass,". The colloidal character is not obliterated by liquefaction , and is therefore more than a modification of the physical",N,MAT,None,S,DP NP,,JJ,SENT,PHYSICS,,between_IN these_DT kinds_NNS of_IN matter_NN is_VBZ that_IN subsisting_VVG between_IN the_DT material_NN of_IN a_DT mineral_NN and_CC the_DT material_NN of_IN an_DT organized_JJ,mass_NN,"._SENT The_DT colloidal_JJ character_NN is_VBZ not_RB obliterated_VVN by_IN liquefaction_NN ,_, and_CC is_VBZ therefore_RB more_JJR than_IN a_DT modification_NN of_IN the_DT physical_JJ",Thomas Graham,T.Graham,231,Liquid Diffusion Applied to Analysis,22806,fla,1861,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=6008,26678716,26678716.0
192,10205,3405,0.040816452,rspl_1881_0048,rspl,to bear this stress . We are thus led to inquire how the stresses are distributed m the earth 's,mass,mass,", and what are magnitudes of the stresses . In this paper I have solved a problem of the kind",M,S,None,S,DP NP,,POS,CC,GEOLOGY,,to_TO bear_VV this_DT stress_NN ._SENT We_PP are_VBP thus_RB led_VVN to_TO inquire_VV how_WRB the_DT stresses_NNS are_VBP distributed_VVN m_NN the_DT earth_NN 's_POS,mass_NN,",_, and_CC what_WP are_VBP magnitudes_NNS of_IN the_DT stresses_NNS ._SENT In_IN this_DT paper_NN I_PP have_VHP solved_VVN a_DT problem_NN of_IN the_DT kind_NN","G. H. Darwin, F. R. S.",G.H.Darwin,291,XVIII. On the stresses caused in the interior of the earth by the weight of continents and mountains.,2130,abstract,1881,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=10204,40514533,40514533.0
193,7633,2814,0.040890243,109005,transactions ,"stout case , did not explode gun-cotton with which it was closely surrounded , but merely shattered and dispersed the",mass,mass,". But when enclosed in the stout sheet-metal cap , the 0*3 grm. of silver-fulminate accomplished the detonation of gun-cotton",N,MAT,None,S,DP NP,,DT,SENT,CHEMISTRY,,"stout_JJ case_NN ,_, did_VVD not_RB explode_VV gun-cotton_NN with_IN which_WDT it_PP was_VBD closely_RB surrounded_VVN ,_, but_CC merely_RB shattered_VVD and_CC dispersed_VVD the_DT",mass_NN,"._SENT But_CC when_WRB enclosed_VVN in_IN the_DT stout_JJ sheet-metal_NN cap_NN ,_, the_DT 0*3_JJ grm._NN of_IN silver-fulminate_NN accomplished_VVN the_DT detonation_NN of_IN gun-cotton_NN",F. A. Abel,F.A.Abel,209,Contributions to the History of Explosive Agents,17437,fla,1869,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=7632,31791393,31791393.0
